,name,typ_0,x,y
192,"Ambulancia zubného lekárstva, MUDr. Silvia Perešová, Košice-Staré Mesto, (SPDENT s.r.o.)",Dentist,21.2534703,48.7281187
193,"HOLLYWOOD SMILE s.r.o., Košice-Juh, (HOLLYWOOD SMILE s.r.o.)",Dentist,21.2682463,48.716418
194,"Ambulancia zubného lekárstva, MUDr. Zuzana Pavliková Bimbová, Košice-Nad jazerom, (MULTIPLA, s.r.o.)",Dentist,21.2844925,48.6895806
195,"Ambulancia zubného lekárstva, MDDr. Petra Sasáková, Košice-Juh, (JP Denta s.r.o.)",Dentist,21.2651856,48.7175079
196,"Ambulancia zubného lekárstva, MUDr. Jarmila Pírová, Košice-Sever, (JAMAS Dent s.r.o.)",Dentist,21.240912,48.7388171
197,"Ambulancia zubného lekárstva, MUDr. Martina Pobehová, Košice-Nad jazerom, (VEDENT s. r. o.)",Dentist,21.2844925,48.6895806
198,"Ambulancia zubného lekárstva, MUDr. Gyorgyi Pórová, Košice-Dargov.hrdinov, (PORDENT, s.r.o.)",Dentist,21.2822852,48.7424667
199,"Ambulancia zubného lekárstva, MUDr. Ľubica Onufráková, Košice-Sídlisko KVP, (Dr. PROKI, s. r. o.)",Dentist,21.2160937,48.7147646
200,"Ambulancia zubného lekárstva, MDDr. Stanislava Puškášová, Košice-Staré Mesto, (Prokydent s.r.o.)",Dentist,21.2466948,48.7188213
201,"Ambulancia zubného lekárstva, MUDr. Kristína Katonová, Košice-Sídlisko KVP, (ISTAR, spol. s r.o. Košice)",Dentist,21.2160937,48.7147646
202,"Ambulancia zubného lekárstva, MUDr. Daniela Rehová, Košice-Sever, (MUDr. Daniela Rehová)",Dentist,21.2474044,48.7377392
203,"Ambulancia zubného lekárstva, MUDr. Alena Rerková, Košice-Západ, (RASTOMA s. r. o.)",Dentist,21.2293595,48.7183932
204,"Ambulancia zubného lekárstva, MUDr. Ivan Rexa, Košice-Staré Mesto, (MUDr. Ivan Rexa)",Dentist,21.2444096,48.7277761
205,"Ambulancia zubného lekárstva, MUDr. Slavka Rostášová, Košice-Juh, (HR Dent, s. r. o.)",Dentist,21.2576085,48.7070256
206,"Ambulancia zubného lekárstva, MUDr. Ivica Rozprávková, Košice-Staré Mesto, (MUDr. Ivica Rozprávková)",Dentist,21.2530113,48.7193269
207,"Ambulancia zubného lekárstva, MUDr. Jozef Sakmár, Košice-Sídlisko KVP, (MUDr. Jozef Sakmár)",Dentist,21.2160937,48.7147646
208,"Ambulancia zubného lekárstva, MUDr. Tatiana Schneiderová, Košice-Staré Mesto, (TATIANA DENT, s. r. o.)",Dentist,21.2588408,48.7230228
209,"Ambulancia zubného lekárstva, Košice-Sídl.Ťahanovce, (SCHWARTZDENT s. r. o.)",Dentist,21.2705818,48.756562
210,"Ambulancia zubného lekárstva, MDDr. Ján Kolesár, Košice-Západ, (S - Denta s.r.o.)",Dentist,21.2374149,48.7221636
211,"Ambulancia zubného lekárstva, MUDr. Michal Sitko, Košice-Sever, (MUDr. Michal Sitko)",Dentist,21.2506809,48.7313113
212,"Ambulancia zubného lekárstva, MUDr. Teofil Bolerázsky, Košice-Západ, (DUTY - DENT, spol. s r. o.)",Dentist,21.2309443,48.7135613
213,"Ambulancia zubného lekárstva, MUDr. Ján Slovenský, Košice-Staré Mesto, (MUDr. Ján Slovenský)",Dentist,21.2508544,48.7179647
214,"Ambulancia zubného lekárstva, MDDr. Slavomír Solej, Košice-Staré Mesto, (SolejDent, s.r.o.)",Dentist,21.2533255,48.7244808
215,"STADENT s.r.o., Košice-Sever, (STADENT s.r.o.)",Dentist,21.2404772,48.7298319
216,"Ambulancia zubného lekárstva, MDDr. Andrea Ferencová, Košice-Staré Mesto, (SUDENT s. r. o.)",Dentist,21.2550582,48.722367
217,"Ambulancia zubného lekárstva, MUDr. Peter Svoboda, Košice-Staré Mesto, (MUDr. Peter Svoboda)",Dentist,21.250076,48.726817
218,"Ambulancia zubného lekárstva, MUDr. Andrea Svobodová, Košice-Západ, (MUDr. Andrea Svobodová)",Dentist,21.2406623,48.7056735
219,"Ambulancia zubného lekárstva, MUDr. Darina Ščavnická, Košice-Juh, (MUDr. Darina Ščavnická, s. r. o.)",Dentist,21.260539,48.7162759
220,"Ambulancia zubného lekárstva, MUDr. Katarína Lévay, Košice-Juh, (ZU - DENT s.r.o.)",Dentist,21.2682463,48.716418
221,"Ambulancia zubného lekárstva, MUDr. Agáta Škultétyová, Košice-Západ, (MV dent, s. r. o.)",Dentist,21.2391856,48.7128746
222,"Ambulancia zubného lekárstva, Košice-Sever, (BeTiDent s.r.o.)",Dentist,21.2387318,48.7303963
223,"Ambulancia zubného lekárstva, MDDr. Jana Vinicayová, Košice-Barca, (EGA-STOMA s.r.o.)",Dentist,21.2613962,48.6825759
224,"Ambulancia zubného lekárstva, Košice-Sever, (DENTICIO s.r.o.)",Dentist,21.2506809,48.7313113
225,"Ambulancia zubného lekárstva, MUDr. Priska takácsová, Košice-Nad jazerom, (Priska Hela Dent, s. r. o.)",Dentist,21.2844925,48.6895806
226,"Ambulancia zubného lekárstva, MUDr. Margaréta Tamášová, Košice-Staré Mesto, (MUDr. Tamášová Margaréta,, PhD.)",Dentist,21.2530113,48.7193269
227,"Ambulancia zubného lekárstva, MUDr.Darina Tarasseková, Košice-Sídl.Ťahanovce, (PREMOLAR s.r.o.)",Dentist,21.2674997,48.7549773
228,"Ambulancia zubného lekárstva, MUDr. Marek Prokopovič, Košice-Západ, (Kapadent s.r.o.)",Dentist,21.222397,48.7059889
229,"Ambulancia zubného lekárstva, MUDr. Tomáš Teššer, Košice-Juh, (DENTE s. r. o.)",Dentist,21.2567584,48.7126535
230,"Ambulancia zubného lekárstva, MUDr. Ivan Timkanič, Košice-Juh, (TIMDENT s.r.o.)",Dentist,21.2576085,48.7070256
231,"Ambulancia zubného lekárstva, MUDr.Sabína Pavličková, Košice-Staré Mesto, (Periodental s r.o.)",Dentist,21.2530113,48.7193269
232,"Ambulancia zubného lekárstva, MUDr. Dušan Truben, Košice-Sídl.Ťahanovce, (MUDr. Dušan Truben)",Dentist,21.2662035,48.7579405
233,"Ambulancia zubného lekárstva, MUDr. Dagmar Trubenová, Košice-Sídl.Ťahanovce, (DT ORTHODONTICS, s. r. o.)",Dentist,21.2674997,48.7549773
234,"Ambulancia zubného lekárstva, MUDr. Stanislav Tudaj, Košice-Juh, (REFIX, s. r. o.)",Dentist,21.2580351,48.7136121
235,"Ambulancia zubného lekárstva, MUDr. Jaroslav Ukropec, Košice-Juh, (MUDr. Jaroslav Ukropec)",Dentist,21.2576085,48.7070256
236,"Mint Dental, Košice-Juh, (Mint Dental, s.r.o.)",Dentist,21.2527204,48.7007052
237,"Ambulancia zubného lekárstva, MUDr. Veronika Urdová, Košice-Západ, (Ver Dent s.r.o.)",Dentist,21.2391856,48.7128746
238,"Ambulancia zubného lekárstva, MUDr. Aneta Veme, Košice-Sever, (FIANTI, s.r.o.)",Dentist,21.2528339,48.7396655
239,"Ambulancia zubného lekárstva, MUDr. Zuzana Veselinyová, Košice-Staré Mesto, (MUDr. Veselinyová Zuzana,, PhD.)",Dentist,21.2560215,48.7202801
240,"Ambulancia zubného lekárstva, MUDr. Štefánia Vidriczkóová, Košice-Sídlisko KVP, (MUDr. Štefánia Vidriczkóová)",Dentist,21.2138848,48.7206006
241,"Ambulancia zubného lekárstva, MUDr. Andrea Vinnaiová, Košice-Staré Mesto, (MUDr. Andrea Vinnaiová)",Dentist,21.2547833,48.7195089
242,"Stomateliér,MUDr.Andrea Vödrösová, Košice-Juh, (MUDr. Andrea Vödrösová)",Dentist,21.2613562,48.7037796
243,"Ambulancia zubného lekárstva, MUDr. Melánia Zubriková, Košice-Západ, (SANODENT s.r.o.)",Dentist,21.2374149,48.7221636
244,"Ambulancia zubného lekárstva, MUDr. Milan Kováč, Košice-Staré Mesto, (APDENT Košice, s.r.o.)",Dentist,21.2423007,48.726886
245,"Ambulancia zubného lekárstva, MUDr. Ladislav Eštok, Košice-Staré Mesto, (NEODENT s. r. o.)",Dentist,21.25794,48.7246775
246,"Ambulancia zubného lekárstva, MUDr. Marta   Bodnárová, Košice-Juh, (Media Dent s. r. o.)",Dentist,21.2538151,48.7150273
247,"Ambulancia zubného lekárstva, MDDr. Ľubomír Redaj, Košice-Sever, (Dental One  s.r.o.)",Dentist,21.2404772,48.7298319
248,"Ambulancia zubného lekárstva, MUDr. Jana Ginelliová Lenčová, Košice-Nad jazerom, (LP Dent s.r.o.)",Dentist,21.2844925,48.6895806
249,"Ambulancia zubného lekárstva, MDDr. Sára Vargová, Košice-Šaca, (P.N.Dent, s. r. o.)",Dentist,21.1729654,48.6363598
250,"Ambulancia zubného lekárstva, MUDr. Peter Novotný, Košice-Juh, (P.N.Dent, s. r. o.)",Dentist,21.251878,48.7120998
251,"Ambulancia zubného lekárstva, MUDr. Katarína Puklušová, Košice-Západ, (Stomatologická ambulancia MUDr. Puklušová s.r.o.)",Dentist,21.2374149,48.7221636
252,"Ambulancia zubného lekárstva, MUDr. Vlasta Zajacová, Košice-Staré Mesto, (VMV dent s.r.o.)",Dentist,21.2550582,48.722367
253,"Ambulancia zubného lekárstva, MUDr. Lucia Bohušová, Košice-Nad jazerom, (MUDr. Lucia Bohušová - stomatológia, s.r.o.)",Dentist,21.2844925,48.6895806
254,"Ambulancia zubného lekárstva, MUDr. Gabriela Juhásová, Košice-Juh, (DENTITIO s.r.o.)",Dentist,21.2586853,48.7122511
255,"Ambulancia zubného lekárstva, MDDr. Maroš Tomčík, Košice-Západ, (HELADENT s.r.o.)",Dentist,21.2218523,48.7088278
256,"Ambulancia zubného lekárstva, MUDr. ERika Kupcová, Košice-Barca, (Duo - DENT s. r. o.)",Dentist,21.2626159,48.6857413
257,"Ambulancia zubného lekárstva, MUDr. Emilián Gramata, Košice-Juh, (GRADENT, s. r. o.)",Dentist,21.2572822,48.7153045
258,"Ambulancia zubného lekárstva, MUDr. Paulína Šimonová, Košice-Staré Mesto, (EUSTOMA s. r. o.)",Dentist,21.2494364,48.7276117
259,"Ambulancia zubného lekárstva, MUDr. Marcela Šatanková, Košice-Staré Mesto, (ZUBAMI s.r.o.)",Dentist,21.2452769,48.7174636
260,"Ambulancia zubného lekárstva, Košice-Západ, (Poliklinika Centrum s.r.o.)",Dentist,21.2309443,48.7135613
261,"Ambulancia zubného lekárstva, MUDr. Marián Brunovský, Košice-Sídlisko KVP, (Poliklinika ProCare Košice s.r.o.)",Dentist,21.2116817,48.7205373
262,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.1727106,48.642548
263,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.2460419,48.7181878
264,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.1727106,48.642548
265,"Ambulancia zubného lekárstva, MUDr. Andrea Macháčková, Košice-Sever, (Variodent, s.r.o.)",Dentist,21.2494477,48.7412483
266,"Ambulancia zubného lekárstva, MUDr. Anna Collinászyová, Košice-Staré Mesto, (Univerzitná nemocnica - Nemocnica svätého Michala, a. s.)",Dentist,21.2513563,48.7171937
267,"Ambulancia zubného lekárstva, MUDr. Alexander Medzihradský, Košice-Dargov.hrdinov, (Alexia creative, s.r.o.)",Dentist,21.2788542,48.7424342
268,"Ambulancia zubného lekárstva, MUDr. Soňa Brunovská, Košice-Západ, (3Dental s.r.o.)",Dentist,21.2458206,48.7102705
269,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.1713844,48.6370535
270,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.1713844,48.6370535
271,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.1713844,48.6370535
272,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",Dentist,21.1727106,48.642548
273,"Ambulancia zubného lekárstva, MDDr. Dorota Šutáková, Košice-Sever, (MDDr. Dorota Šutáková)",Dentist,21.2406088,48.7419601
274,"Ambulancia zubného lekárstva, MUDr. Elena Zábavníková, Košice-Západ, (Ortozab s.r.o.)",Dentist,21.232165,48.7203291
275,"Ambulancia zubného lekárstva, MUDR. Mária Piešová, Košice-Staré Mesto, (PIEDENT s.r.o.)",Dentist,21.2448795,48.7231731
276,"Ambulancia zubného lekárstva, MUDr. Katarína Psotková, Košice-Sever, (KP Dental s.r.o.)",Dentist,21.2404772,48.7298319
277,"Ambulancia zubného lekárstva 1, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
278,"Ambulancia zubného lekárstva 2, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
279,"Ambulancia zubného lekárstva 3, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
280,"Ambulancia zubného lekárstva 4, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
281,"Ambulancia zubného lekárstva 5, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
282,"Ambulancia zubného lekárstva 6, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
283,"Ambulancia zubného lekárstva 7, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
284,"Ambulancia zubného lekárstva 8, Košice-Staré Mesto, (Akadémia Košice, n.o.)",Dentist,21.2514016,48.7257072
285,"Ambulancia zubného lekárstva 2, Košice-Staré Mesto, (Orto Sport Centrum s.r.o.)",Dentist,21.2594625,48.7281198
286,"Ambulancia zubného lekárstva, MUDr. Sabína Pavličková, Košice-Staré Mesto, (Periodental s r.o.)",Dentist,21.2527672,48.7224189
287,"Ambulancia zubného lekárstva, Košice-Dargov.hrdinov, (MDDr. Katarína Vernarecová)",Dentist,21.2824586,48.7395041
288,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (Nemocnica pre obvinených a odsúdených a Ústav na výkon trestu odňatia slobody Trenčín)",Dentist,21.2480985,48.7175635
289,"Ambulancia zubného lekárstva, Košice-Šaca, (Nemocnica pre obvinených a odsúdených a Ústav na výkon trestu odňatia slobody Trenčín)",Dentist,21.1674298,48.6328806
290,"Ambulancia zubného lekárstva, MUDr. Rastislav Dráč, Košice-Staré Mesto, (Tomka Dent Košice s.r.o.)",Dentist,21.2579442,48.7236482
291,"Ambulancia zubného lekárstva, MUDr. Daniela Kohoutková, Košice-Nad jazerom, (DanDent s.r.o.)",Dentist,21.2844925,48.6895806
292,"Ambulancia zubného lekárstva, MUDr. Branislav Hoffmann, Košice-Západ, (HoffmannDent, s.r.o.)",Dentist,21.2307075,48.7189531
293,"Ambulancia zubného lekárstva, MUDr. Ľubomír Šmalík, MPH, Košice-Juh, (DENTAL CENTER KOŠICE s. r. o.)",Dentist,21.2578599,48.7089608
294,"Ambulancia zubného lekárstva, MUDr. Martin Rísik, Košice-Sever, (LEFDENT s.r.o.)",Dentist,21.2506809,48.7313113
295,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (Dentcentrum s.r.o.)",Dentist,21.2480789,48.7185309
296,"Ambulancia zubného lekárstva, Košice-Západ, (Stomatológ s.r.o.)",Dentist,21.2409572,48.7107163
297,"Ambulancia zubného lekárstva, MDDr. Nikola Dubecká, Košice-Staré Mesto, (Family Dental Care - Košice s.r.o.)",Dentist,21.2596593,48.7182118
298,"Ambulancia zubného lekárstva, MUDr. Ľubomír Šmalík, MPH, Košice-Staré Mesto, (DENTAL CENTER KOŠICE s. r. o.)",Dentist,21.2460419,48.7181878
299,"Ambulancia zubného lekárstva, MDDr. Jana Takáčová, Košice-Západ, (Váš zubár s.r.o.)",Dentist,21.2391856,48.7128746
300,"VLADE s.r.o., Košice-Staré Mesto, (VLADE s. r. o.)",Dentist,21.2628548,48.7212297
301,"Mesárošová Dent s.r.o., Košice-Staré Mesto, (Mesárošová Dent s.r.o.)",Dentist,21.2580962,48.7238696
302,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (DC Medical s.r.o.)",Dentist,21.2547519,48.718299
303,"Ambulancia zubného lekárstva, Košice-Sídlisko KVP, (Oledent s.r.o.)",Dentist,21.2160937,48.7147646
304,"Ambulancia zubného lekárstva, MDDr. Sandra Benhatchi, Košice-Sídlisko KVP, (KALA-DENT s.r.o.)",Dentist,21.2160937,48.7147646
305,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (Univerzitná nemocnica - Nemocnica svätého Michala, a. s.)",Dentist,21.2562367,48.7179515
306,"Ambulancia zubného lekárstva, MUDr. Zuzana Fejka Štovčíková, Košice-Staré Mesto, (Smile Design s.r.o.)",Dentist,21.2526323,48.727427
307,"Ambulancia zubného lekárstva, MDDr. Klaudia Krempaská, Košice-Juh, (KMK dent)",Dentist,21.2452241,48.7055313
308,"Ambulancia zubného lekárstva, MDDr. Vladimír Strečko, Košice-Staré Mesto, (Schill Dental Clinic Košice s.r.o.)",Dentist,21.2649046,48.7184194
309,"Ambulancia zubného lekárstva, MUDr. Alica Pavlíková, Košice-Západ, (famildent)",Dentist,21.238876,48.7133442
310,"Ambulancia zubného lekárstva, MUDr. Milko Rusinko, Košice-Dargov.hrdinov, (MUDr. Milko Rusinko s.r.o.)",Dentist,21.2884835,48.7278911
311,"Puredent, zubná ambulancia, MDDr. Natália Ondovčinová, Hlinkova 1/C, Košice-Juh, (Dentol Perfect s.r.o.)",Dentist,21.2581056,48.7134695
312,"Ambulancia zubného lekárstva, MDDr. Lucia Kurjanová, Košice-Staré Mesto, (LUK Dent s.r.o.)",Dentist,21.2579442,48.7236482
313,"Ambulancia zubného lekárstva, MUDr. Jozef Minčík, PhD., Košice-Západ, (All Dente s.r.o.)",Dentist,21.2300065,48.7188383
314,"Ambulancia zubného lekárstva, MUDr. Katarína Mižáková, Košice-Sever, (JES DENT s.r.o.)",Dentist,21.2460726,48.735179
315,"Ambulancia zubného lekárstva, MUDr. Silvia Nedbáleková, Košice-Dargov.hrdinov, (DENTALORTHO s.r.o.)",Dentist,21.2824586,48.7395041
316,"Ambulancia zubného lekárstva, MDDr. Lenka Budziňáková, Košice-Staré Mesto, (QUALIDENT, s.r.o.)",Dentist,21.2503843,48.7295123
317,"Ambulancia zubného lekárstva, MUDr. Elena Ryšová, Košice-Západ, (ERY Dent s.r.o.)",Dentist,21.2339411,48.7163576
318,"Ambulancia zubného lekárstva, MDDr. Soňa Svobodová, Košice-Staré Mesto, (SOS Dent s.r.o.)",Dentist,21.250076,48.726817
319,"Ambulancia zubného lekárstva, MDDr. Tomáš Barna, Košice-Nad jazerom, (D.SANUS s.r.o.)",Dentist,21.2904875,48.6844706
320,"Ambulancia zubného lekárstva, MDDr. Jana Ohlasová, Košice-Juh, (OHLASDENT s. r. o.)",Dentist,21.2510431,48.7098851
321,"Ambulancia zubného lekárstva, MUDr. Lívia Vargová, Košice-Dargov.hrdinov, (LV DENT s.r.o.)",Dentist,21.2824586,48.7395041
322,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (DentaTec s.r.o.)",Dentist,21.2611336,48.7226828
323,"Ambulancia zubného lekárstva, MUDr. Lucia Blanárová, Košice-Staré Mesto, (Amadent s.r.o.)",Dentist,21.2535608,48.731266
324,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
325,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
326,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
327,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
328,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
329,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
330,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
331,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2553325,48.7091486
332,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
333,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
334,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
335,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
336,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
337,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
338,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",Dentist,21.2374149,48.7221636
339,"Ambulancia zubného lekárstva, MDDr. Deana Rozprávková, Košice-Staré Mesto, (Alžbetinum s.r.o.)",Dentist,21.2530113,48.7193269
340,"Ambulancia zubného lekárstva, Košice-Juh, (Scarlett Clinic s.r.o.)",Dentist,21.2515786,48.7012859
341,"Ambulancia zubného lekárstva, MUDr. Jolana Hrušovská, Košice-Dargov.hrdinov, (FABRYDENT s.r.o.)",Dentist,21.2819216,48.7441499
342,"Ambulancia zubného lekárstva, Košice-Západ, (Ergomed Poliklinika, s.r.o.)",Dentist,21.24471,48.7080329
343,"Ambulancia zubného lekárstva, MDDr. Viliam Nagy, Košice-Západ, (KEROdent s.r.o.)",Dentist,21.23927,48.7164927
344,"Ambulancia zubného lekárstva, MUDr. Katarína Lukáčová, Košice-Staré Mesto, (LKDdent s.r.o.)",Dentist,21.2622222,48.7188282
345,"Ambulancia zubného lekárstva, MUDr. Dagmar Ledecká , Košice-Západ, (ZUBKY s. r. o.)",Dentist,21.2424789,48.7215967
346,Ležiaca Bosorka,Restaurant,21.2376593,48.7067268
347,Koliba,Restaurant,21.2064871,48.7096052
348,U hasiča,Restaurant,21.261776,48.7134839
349,Stará sýpka,Restaurant,21.2594139,48.7157963
350,Mavisa,Restaurant,21.2605059,48.7161005
351,Grill Pub,Restaurant,21.2557315,48.7183675
352,Golden Royal,Restaurant,21.2597045,48.7248843
353,Tempus,Restaurant,21.2612489,48.6888817
354,Alpinka,Restaurant,21.1813823,48.7602728
355,Občerstvenie na rázcestí,Restaurant,21.1864268,48.7586903
356,Dobré časy,Restaurant,21.2613598,48.7196603
357,Vigvam,Restaurant,21.2388213,48.7138481
358,Mandarin,Restaurant,21.2386425,48.7137271
359,OhniskO Fire Dining & Brew Bar,Restaurant,21.2546585,48.7314879
